882	The CIA Just Declassified the Document That Supposedly Justified the Iraq Invasion	22441
883	Facebook paid £4,327 of UK corporation tax in 2014	22431
884	Apple: 'FBI could force us to turn on iPhone cameras and microphones'	22427
885	Iceland president's wife linked to offshore tax havens in leaked files | News	22397
886	"Iran's top Quran reciter to face court over child rapes, ""threatened to leak the names of 100 of Iran’s high profile officials also implicated in raping and molesting children"""	22363
887	"Scientists Call Out Pruitt's False View of Climate Change: ""Just as there is no escaping gravity when one steps off a cliff, there is no escaping the warming that follows when we add extra carbon dioxide and other greenhouse gases to the atmosphere,"" the scientists wrote"	22364
888	China websites block searches for 'Fatty Kim the Third'	22351
889	Republicans adopted pro-Russia stance on Ukraine just after Trump officials met with Russian ambassador	22329
890	Liberia to become 1st nation in Africa to completely stop cutting down its trees in return for development aid - Norway will pay the impoverished country $150m to stop deforestation by 2020.	22325
891	Saudi Arabia refuses to even consider allowing women to drive: The Kingdom is the only country on the planet that still bans female drivers	22314
892	#SueMeSaudi: Twitter users taunt Saudi Arabia	22308
893	"New Charlie Hebdo issue to come out next week: ""It's very hard. We are all suffering, with grief, with fear, but we will do it anyway because stupidity will not win."""	22305
894	Anonymous has declared cyber-war on Turkey: ''Turkey is supporting Daesh [ISIS] by buying oil from them, and hospitalizing their fighters. We won’t accept that Erdoğan, the leader of Turkey, will help [ISIS] any longer,”	22300
895	"Australian Government introduces ""No Jab No Pay"" legislation, preventing parents of unvaccinated children from receiving childcare benefits."	22297
896	China just lodged its first diplomatic protest against Donald Trump	22282
897	Scientists say the ozone layer is recovering. Ozone up 4% since 2000.	22267
898	"Pope to Shoppers: ""Don't Buy Products Made by Modern-Day Slaves"	22255
899	Boris Nemtsov: 'I'm afraid Putin will kill me,' Russian opposition politician said weeks before being shot dead	22207
900	A long list of sex acts just got banned in UK porn	22202
901	German Chancellor Merkel disgust at New Year gang assaults	22159
902	New Earth like planet spotted just 14 light years away: Wolf 1061c	22156
903	Children caged to keep the streets clean for the Pope: Police round up orphans and chain them in filth during pontiff's visit to Philippines	22135
904	Biden to Davos: Top 1% 'not carrying their weight' - BBC News	22125
905	France is fed up with Trump's 'repeated attacks' to weaken Europe	22091
906	Anonymous has announced that it will avenge the attack on Charlie Hebdo by rendering jihadist websites inaccessible.	22048
907	World's first malaria vaccination approved	22033
908	Italy to fine smokers €300 for tossing cigarettes	22019
909	'Ultimate Frisbee' recognised by International Olympic Committee	22010
910	UK pedophile Richard Huckle given 22 life sentences for serial sex abuse in Malaysia	21993
911	Catalan parliament votes to secede from Spain by 2017	21995
912	"After being released the head of the Berlin branch of Germany’s Pirate Party, who was arrested for citing an insulting poem about Turkish President Erdogan, has told RT people should expect to lose their freedom of speech when their government ""signs deals with dictators."""	21997
913	Netherlands looks to ban all gas, diesel car sales by 2025	21984
914	Teachers at Christian fundamentalist schools in Britain allegedly performed exorcisms on pupils, beat children in religious rituals and “groomed” girls for marriage, according to former students who say they have decided to speak out now after years of suffering in silence.	21975
915	Women in Iran are cutting their hair short and dressing as men in a bid to bypass state 'morality' police who rigorously enforce penalties for not wearing a hijab.	21971
916	Someone stole $1 billion from Moldova. That's an eighth of its GDP	21968
917	A 6.2 event has struck central Italy - Updates within	21965
918	Cannabis legalisation in the UK 'would raise £1bn a year in taxes' - Study calls for UK to follow lead of some US states & allow the sale of cannabis to over-18s in licensed retail stores	21937
919	India's Mangalyaan has now successfully entered the Mars orbit.	21936
920	David Cameron's dad and Tory MPs named in leak about tax haven firm	21912
921	China announces ban on ivory trade by end of 2017	21902
922	US oil falls below $50 a barrel	21905
923	Six found alive in hotel after Italy avalanche - BBC News	21875
924	Humans have destroyed a tenth of Earth's wilderness in 25 years, study shows	21845
925	Syrian man who filmed daughters before sending one of them for suicide bombing is killed in Damascus	21840
926	Looting in Mexico spiraling out of control over 20% gas hike; 430 arrested	21831
927	Cameroon army 'kills 100 Boko Haram fighters, frees 900 hostages'	21832
928	Muslims face fines up to £8,000 for wearing burkas in Switzerland: The rule, which came into effect in Ticino on Friday, was voted in by referendum and outlaws face-covering headgear	21833
929	"""Shoot him and I'll give you a medal"" - Philippine president encourages citizens to shoot drug dealers"	21822
930	Video: After almost 1,000,000 votes for the UK Green Party and only 1 seat won, their elected Rt. Hon. Caroline Lucas calls for Proportional Representation voting in the UK	21817
931	Japan accepts 27 refugees last year, rejects 99%	21819
932	150,000 penguins killed after giant iceberg renders colony landlocked	21799
933	Oil is now so cheap even pirates aren’t stealing it any more	21797
934	Same-sex marriage is now legal in Republic of Ireland	21783
935	Panama Papers: British Banker Funded North Korean Arms	21762
936	Whistleblower: NSA stores 80% of all phone calls, not just metadata - full audio	21750
937	Swiss army ready to act in worst case migrant scenario - Switzerland has said it is ready to mobilize up to 2,000 soldiers at border crossings should migrants continue to arrive into the country.	21745
938	Nigeria: Boko Haram crushed, forced out of last enclave	21715
939	Canadians traveling to Women's March denied US entry after sharing their plans	21709
940	Oil company records from 1960s reveal patents to reduce CO2 emissions in cars: ExxonMobil and others pursued research into technologies, yet blocked government efforts to fight climate change for more than 50 years, findings show	21669
941	United Nations panel finds evidence that Saudi-led coalition has conducted widespread air strikes against civilian targets, in violation of international law	21652
942	South Korean Coast Guard vessels have, for the first time, fired machine guns against Chinese boats illegally fishing in Korean waters.	21651
943	India offers land to Elon Musk to test Hyperloop	21641
944	UK Jeremy Corbyn found to have overpaid tax... after the Sun newspaper tried to smear the Labour leader	21627
945	India just turned off mobile internet for 63 million citizens amid protests in Ahmedabad	21606
946	New Edward Snowden? Whistleblower leaks documents on drones and Obama's assassination program	21597
947	4 ISIS militants were poisoned after drinking tea offered to them by a local resident.	21567
948	US Officials say Russians have hacked the White House	21565
949	Qatar World Cup: migrants wait a year to be paid for building offices. Migrant workers who built luxury offices used by Qatar's 2022 football World Cup organisers have told the Guardian they have not been paid for more than a year and are now working illegally from cockroach-infested lodgings.	21553
950	The International Criminal Court Recognises Rape as a War Crime	21542
951	Japan finally bans possession of child pronography.	21526
952	Obama delivers tough message on Polish democracy. Polish TV has him saying something different. In the clip played on Polish television, Obama was also translated by a dubbed voice-over as saying that “Poland is and will be an example of democracy for the whole world.”	21517
953	Doctors have voted overwhelmingly to urge the UK Government to remove health and social care services (the NHS) from a controversial trade agreement between the EU and United States (TTIP) | Doctors warned the deal would open up the health service to privatisation by US firms	21510
954	The richest one per cent of the UK population now owns more than 20 times the total wealth of the poorest fifth, making the country one of the most unequal in the developed world	21514
955	Twins kill mother in Saudi Arabia after she tried to stop them from joining ISIS	21511
956	Patriot Act Idea Rises in France, and Is Ridiculed	21494
957	Wealth of people in their 30s has 'halved in a decade' - BBC News	21495
958	A 1.4GB leak of internal documents from Qatar National Bank gives data on al-Jazeera journalists, the ruling family and British 'spies'	21488
959	Doctors Without Borders calls US bombing of its hospital a war crime	21381
960	Maritime archaeologists accidentally discover 40 ancient shipwrecks at the bottom of the Black Sea - Some of the ships discovered are 1000s of yrs old, dating to the Byzantine empire, while others are from the Ottoman. Hulls, masts, tillers, & rudders are all clearly discernible.	21374
961	Yahoo confirms major breach — and it could be the largest hack of all time	21364
962	Germany delivers 16000 assault rifles, 10000 hand grenades, 500 anti-tank rockets, armored vehicles and more to the Kurds in Iraq	21363
963	Women and girls who survived Boko Haram violence were raped by government officials at camps in northern Nigeria where they sought safety, according to a new rights group report.	21353
964	North Korea Sentences US Tourist to 15 Years in Prison	21341
965	Turkey may no longer be a viable partner in fight against Isis following coup, says French Foreign Minister	21314
966	Saudi Arabia: Employer chops off hand of Indian maid for trying to escape torture	21287
967	London elects its first Muslim mayor.	21265
968	England's plastic bag usage drops 85% since 5p charge introduced: Number of single-use bags handed out dropped to 500m in first six months since charge, compared with 7bn the previous year	21262
969	Poaching has reached an all-time high. 96 elephants are killed a day on average.	21255
970	Teenage recruits were raped by staff and forced to rape each other as part of initiation practices in the Australian military going back to 1960, a public inquiry heard on Tuesday	21253
971	The first UN privacy chief has said the world needs a Geneva convention style law for the internet to safeguard data and combat the threat of massive clandestine digital surveillance.	21218
972	North Korea warns it 'will attack South at 8.30am Saturday' as Kim Jong-un declares state of war	21199
973	A Japanese court ordered a restaurant to pay more than half a million dollars damages to the family of a man who killed himself after being forced to work nearly 200 hours overtime a month.	21145
974	New Zealand and Denmark deemed the 'least corrupt' countries in the world	21118
975	Microsoft co-founder's yacht tears up protected coral reef in Cayman Islands. Paul Allen’s 330ft vessel destroys 80% of reef in protected zone	21116
976	Tony Blair: Britain and US ‘profoundly’ underestimated chaos brought about by toppling of Saddam Hussein | People | News	21116
977	Jamaica Just Planted Its First Legal Marijuana Plant	21105
978	Despite ban, Iranians consume 60 million litres of alcohol each year	21094
979	NSA was responsible for 2012 Syrian internet blackout, Snowden says	21095
980	TTIP: UK Government did just one assessment of trade deal and found it had 'lots of risks and no benefit'	21087
981	An Australian learner driver who stitched his own chainsaw wound and drank gin for the pain before driving to hospital has lost a Supreme Court appeal against a drink-driving charge.	21084
982	Indian court bans politicians from using religion, caste to win votes	21060
983	Canada: Outrage boils over as B.C. government plans to sell groundwater for $2.25 per million litres	21044
984	All European scientific articles to be freely accessible by 2020.	21026
985	German trust in USA plummets to record low, survey shows	21012
986	Japan rescues 26 North Koreans from sinking ship	20997
987	World agrees landmark climate deal	20981
988	Two transgender Pakistanis tortured to death in Saudi Arabia	20974
989	Bomb-sniffing dog discovers 2 Hellfire missiles bound for Portland	20961
990	India unveils the world's largest solar power plant.	20928
991	Turkish minister claims 'holy wars will soon begin in Europe'	20913
992	Teen Guilty Of Hacking PlayStation Network. A teenager who helped to ruin Christmas for millions of children by shutting down the PlayStation and Xbox networks has been convicted of 50,700 offences.	20905
993	‘Sometimes, 7-8 men raped us in one day…we thought we were going to die,’ says woman rescued from Saudi diplomat’s home in India	20901
994	Officials: 1 in 4 people in Puerto Rico will have Zika by year's end	20897
995	Irish company turns anti-gay pamphlets into confetti for LGBT weddings; 'Shred of Decency' campaign sells confetti made from '100% recycled lies'	20897
996	32 Tanks Enter Ukraine From Russia	20878
997	"Pope: I'll judge Trump after we see what he does - In an interview published Saturday evening by Spanish newspaper El Pais, Francis says he doesn't like ""judging people early. We'll see what Trump does."""	20879
998	Infertile women have been offered new hope after scientists found that a common cancer drug triggers the development of new eggs, an outcome which was previously thought to be impossible.	20862
